frequency,ADC value,25-05-2023-10-02
27,3619
37,3596
47,3577
57,3574
67,3566
77,3562
87,3551
97,3550
107,3554
117,3544
127,3537
137,3538
147,3530
157,3519
167,3515
177,3499
187,3500
197,3495
207,3431
217,3394
227,3399
237,3395
247,3392
257,3391
267,3388
277,3378
287,3383
297,3389
307,3393
317,3387
327,3378
337,3385
347,3388
357,3381
367,3366
377,3354
387,3349
397,3380
407,3447
417,3530
427,3574
437,3580
447,3576
457,3570
467,3571
477,3574
487,3576
497,3575
507,3570
517,3557
527,3542
537,3534
547,3526
557,3523
567,3527
577,3517
587,3487
597,3433
607,3362
617,3308
627,3259
637,3217
647,3193
657,3193
667,3209
677,3234
687,3260
697,3288
707,3285
717,3281
727,3258
737,3238
747,3214
757,3205
767,3196
777,3200
787,3231
797,3274
807,3325
817,3391
827,3455
837,3519
847,3567
857,3581
867,3584
877,3582
887,3578
897,3575
907,3575
917,3575
927,3577
937,3582
947,3580
957,3590
967,3580
977,3556
987,3491
997,3421
1007,3340
1017,3275
1027,3195
1037,3131
1047,3072
1057,3036
1067,2982
1077,2940
1087,2917
1097,2896
1107,2874
1117,2860
1127,2844
1137,2822
1147,2816
1157,2814
1167,2831
1177,2861
1187,2906
1197,2949
1207,3010
1217,3066
1227,3137
1237,3217
1247,3308
1257,3378
1267,3454
1277,3527
1287,3577
1297,3617
1307,3650
1317,3676
1327,3664
1337,3656
1347,3638
1357,3619
1367,3588
1377,3568
1387,3528
1397,3490
1407,3441
1417,3395
1427,3345
1437,3310
1447,3259
1457,3213
1467,3171
1477,3124
1487,3079
1497,3060
1507,3036
1517,2999
1527,2978
1537,2953
1547,2933
1557,2931
1567,2929
1577,2936
1587,2955
1597,2987
1607,3026
1617,3066
1627,3114
1637,3185
1647,3253
1657,3321
1667,3390
1677,3454
1687,3516
1697,3568
1707,3586
1717,3617
1727,3625
1737,3625
1747,3608
1757,3580
1767,3561
1777,3511
1787,3456
1797,3417
1807,3360
1817,3316
1827,3275
1837,3230
1847,3189
1857,3162
1867,3126
1877,3092
1887,3068
1897,3051
1907,3018
1917,2989
1927,2971
1937,2959
1947,2958
1957,2972
1967,2987
1977,3024
1987,3057
1997,3090
2007,3142
2017,3196
2027,3257
2037,3314
2047,3357
2057,3410
2067,3452
2077,3502
2087,3551
2097,3575
2107,3601
2117,3621
2127,3633
2137,3636
2147,3630
2157,3611
2167,3585
2177,3568
2187,3536
2197,3488
2207,3441
2217,3390
2227,3334
2237,3303
2247,3252
2257,3211
2267,3182
2277,3148
2287,3120
2297,3095
2307,3073
2317,3066
2327,3065
2337,3061
2347,3071
2357,3087
2367,3112
2377,3145
2387,3171
2397,3196
2407,3231
2417,3258
2427,3297
2437,3326
2447,3373
2457,3426
2467,3474
2477,3527
2487,3559
2497,3595
2507,3633
2517,3669
2527,3690
2537,3700
2547,3698
2557,3689
2567,3669
2577,3633
2587,3590
2597,3567
2600,3700
